file, alpha, accuracy, time
/home/sgould/Desktop/projects/Crosswords-BERT/xd/usa20_08_2021.xd, 0.8999999999999999, 0.7066666666666667, 1.4954817295074463
/home/sgould/Desktop/projects/Crosswords-BERT/xd/usa20_08_2021.xd, 0.8499999999999999, 0.7066666666666667, 3.5364577770233154
/home/sgould/Desktop/projects/Crosswords-BERT/xd/usa20_08_2021.xd, 0.7999999999999998, 0.7066666666666667, 3.866412401199341
/home/sgould/Desktop/projects/Crosswords-BERT/xd/usa20_08_2021.xd, 0.7499999999999998, 0.7066666666666667, 5.5445756912231445
/home/sgould/Desktop/projects/Crosswords-BERT/xd/usa20_08_2021.xd, 0.6999999999999997, 0.7066666666666667, 8.404703617095947
/home/sgould/Desktop/projects/Crosswords-BERT/xd/usa20_08_2021.xd, 0.6499999999999997, 0.7688888888888888, 11.298111915588379
/home/sgould/Desktop/projects/Crosswords-BERT/xd/usa20_08_2021.xd, 0.5999999999999996, 0.7688888888888888, 15.470689296722412
/home/sgould/Desktop/projects/Crosswords-BERT/xd/usa20_08_2021.xd, 0.5499999999999996, 0.7688888888888888, 23.163160800933838
/home/sgould/Desktop/projects/Crosswords-BERT/xd/usa20_08_2021.xd, 0.4999999999999996, 0.7688888888888888, 35.63836050033569
/home/sgould/Desktop/projects/Crosswords-BERT/xd/usa20_08_2021.xd, 0.4499999999999996, 0.8133333333333334, 24.527878999710083
/home/sgould/Desktop/projects/Crosswords-BERT/xd/usa26_03_2022.xd, 1, 0.6266666666666667, 0.5952169895172119
/home/sgould/Desktop/projects/Crosswords-BERT/xd/usa26_03_2022.xd, 0.95, 0.6266666666666667, 1.1184124946594238
/home/sgould/Desktop/projects/Crosswords-BERT/xd/usa26_03_2022.xd, 0.8999999999999999, 0.6266666666666667, 2.435683012008667
/home/sgould/Desktop/projects/Crosswords-BERT/xd/usa26_03_2022.xd, 0.8499999999999999, 0.6266666666666667, 4.862270832061768
/home/sgould/Desktop/projects/Crosswords-BERT/xd/usa26_03_2022.xd, 0.7999999999999998, 0.6266666666666667, 10.538419246673584
/home/sgould/Desktop/projects/Crosswords-BERT/xd/usa26_03_2022.xd, 0.7499999999999998, 0.6266666666666667, 21.800570964813232
/home/sgould/Desktop/projects/Crosswords-BERT/xd/usa26_03_2022.xd, 0.6999999999999997, 0.6266666666666667, 41.08931756019592
/home/sgould/Desktop/projects/Crosswords-BERT/xd/usa26_03_2022.xd, 0.6499999999999997, 0.6266666666666667, 74.79215145111084
/home/sgould/Desktop/projects/Crosswords-BERT/xd/usa07_11_2019.xd, 1, 0.9511111111111111, 0.4227561950683594
/home/sgould/Desktop/projects/Crosswords-BERT/xd/usa07_11_2019.xd, 0.95, 0.9511111111111111, 0.6857082843780518
/home/sgould/Desktop/projects/Crosswords-BERT/xd/usa07_11_2019.xd, 0.8999999999999999, 0.9511111111111111, 0.7194902896881104
/home/sgould/Desktop/projects/Crosswords-BERT/xd/usa07_11_2019.xd, 0.8499999999999999, 0.9511111111111111, 0.739077091217041
/home/sgould/Desktop/projects/Crosswords-BERT/xd/usa07_11_2019.xd, 0.7999999999999998, 0.9511111111111111, 0.7815291881561279
/home/sgould/Desktop/projects/Crosswords-BERT/xd/usa07_11_2019.xd, 0.7499999999999998, 0.9511111111111111, 1.0975871086120605
/home/sgould/Desktop/projects/Crosswords-BERT/xd/usa07_11_2019.xd, 0.6999999999999997, 0.9511111111111111, 1.1303739547729492
/home/sgould/Desktop/projects/Crosswords-BERT/xd/usa07_11_2019.xd, 0.6499999999999997, 0.9511111111111111, 1.2075104713439941
/home/sgould/Desktop/projects/Crosswords-BERT/xd/usa07_11_2019.xd, 0.5999999999999996, 0.9511111111111111, 1.41776704788208
/home/sgould/Desktop/projects/Crosswords-BERT/xd/usa07_11_2019.xd, 0.5499999999999996, 0.9511111111111111, 1.7063231468200684
/home/sgould/Desktop/projects/Crosswords-BERT/xd/usa07_11_2019.xd, 0.4999999999999996, 0.9511111111111111, 1.7562425136566162
/home/sgould/Desktop/projects/Crosswords-BERT/xd/usa07_11_2019.xd, 0.4499999999999996, 0.9511111111111111, 2.116842031478882
/home/sgould/Desktop/projects/Crosswords-BERT/xd/usa07_11_2019.xd, 0.39999999999999963, 0.9511111111111111, 2.3239338397979736
/home/sgould/Desktop/projects/Crosswords-BERT/xd/usa07_11_2019.xd, 0.34999999999999964, 0.9511111111111111, 3.8009212017059326
/home/sgould/Desktop/projects/Crosswords-BERT/xd/usa07_11_2019.xd, 0.29999999999999966, 0.8977777777777778, 3.9360997676849365
/home/sgould/Desktop/projects/Crosswords-BERT/xd/usa07_11_2019.xd, 0.24999999999999967, 0.9288888888888889, 5.093381404876709
/home/sgould/Desktop/projects/Crosswords-BERT/xd/usa07_11_2019.xd, 0.19999999999999968, 0.9288888888888889, 10.362465381622314
/home/sgould/Desktop/projects/Crosswords-BERT/xd/usa07_11_2019.xd, 0.1499999999999997, 0.9288888888888889, 18.00176429748535
/home/sgould/Desktop/projects/Crosswords-BERT/xd/usa07_11_2019.xd, 0.09999999999999969, 0.9288888888888889, 34.44130754470825
/home/sgould/Desktop/projects/Crosswords-BERT/xd/usa07_11_2019.xd, 0.049999999999999684, 0.9111111111111111, 36.38746404647827
/home/sgould/Desktop/projects/Crosswords-BERT/xd/usa08_06_2016.xd, 1, 0.9022222222222223, 0.39841413497924805
/home/sgould/Desktop/projects/Crosswords-BERT/xd/usa08_06_2016.xd, 0.95, 0.9022222222222223, 0.3834211826324463
/home/sgould/Desktop/projects/Crosswords-BERT/xd/usa08_06_2016.xd, 0.8999999999999999, 0.9022222222222223, 0.660844087600708
/home/sgould/Desktop/projects/Crosswords-BERT/xd/usa08_06_2016.xd, 0.8499999999999999, 0.9022222222222223, 0.735328197479248
/home/sgould/Desktop/projects/Crosswords-BERT/xd/usa08_06_2016.xd, 0.7999999999999998, 0.9022222222222223, 0.7941834926605225
/home/sgould/Desktop/projects/Crosswords-BERT/xd/usa08_06_2016.xd, 0.7499999999999998, 0.9022222222222223, 0.7908496856689453
/home/sgould/Desktop/projects/Crosswords-BERT/xd/usa08_06_2016.xd, 0.6999999999999997, 0.9022222222222223, 0.7970654964447021
/home/sgould/Desktop/projects/Crosswords-BERT/xd/usa08_06_2016.xd, 0.6499999999999997, 0.9022222222222223, 1.1278693675994873
/home/sgould/Desktop/projects/Crosswords-BERT/xd/usa08_06_2016.xd, 0.5999999999999996, 0.9022222222222223, 1.3254542350769043
/home/sgould/Desktop/projects/Crosswords-BERT/xd/usa08_06_2016.xd, 0.5499999999999996, 0.9022222222222223, 1.4279088973999023
/home/sgould/Desktop/projects/Crosswords-BERT/xd/usa08_06_2016.xd, 0.4999999999999996, 0.9022222222222223, 1.625943660736084
/home/sgould/Desktop/projects/Crosswords-BERT/xd/usa08_06_2016.xd, 0.4499999999999996, 0.9066666666666666, 1.786940097808838
/home/sgould/Desktop/projects/Crosswords-BERT/xd/usa08_06_2016.xd, 0.39999999999999963, 0.9066666666666666, 2.1871509552001953
/home/sgould/Desktop/projects/Crosswords-BERT/xd/usa08_06_2016.xd, 0.34999999999999964, 0.92, 1.9325509071350098
/home/sgould/Desktop/projects/Crosswords-BERT/xd/usa08_06_2016.xd, 0.29999999999999966, 0.92, 3.213210344314575
/home/sgould/Desktop/projects/Crosswords-BERT/xd/usa08_06_2016.xd, 0.24999999999999967, 0.92, 3.661430835723877
/home/sgould/Desktop/projects/Crosswords-BERT/xd/usa08_06_2016.xd, 0.19999999999999968, 0.92, 5.181442737579346
/home/sgould/Desktop/projects/Crosswords-BERT/xd/usa08_06_2016.xd, 0.1499999999999997, 0.9866666666666667, 6.322538614273071
/home/sgould/Desktop/projects/Crosswords-BERT/xd/usa08_06_2016.xd, 0.09999999999999969, 1.0, 12.85407543182373
/home/sgould/Desktop/projects/Crosswords-BERT/xd/usa08_06_2016.xd, 0.049999999999999684, 1.0, 45.08580994606018
/home/sgould/Desktop/projects/Crosswords-BERT/xd/usa18_06_2016.xd, 1, 1.0, 0.741952657699585
/home/sgould/Desktop/projects/Crosswords-BERT/xd/usa18_06_2016.xd, 0.95, 1.0, 1.674508810043335
/home/sgould/Desktop/projects/Crosswords-BERT/xd/usa18_06_2016.xd, 0.8999999999999999, 1.0, 1.7112979888916016
/home/sgould/Desktop/projects/Crosswords-BERT/xd/usa18_06_2016.xd, 0.8499999999999999, 1.0, 1.772575855255127
/home/sgould/Desktop/projects/Crosswords-BERT/xd/usa18_06_2016.xd, 0.7999999999999998, 1.0, 2.8273873329162598
/home/sgould/Desktop/projects/Crosswords-BERT/xd/usa18_06_2016.xd, 0.7499999999999998, 1.0, 3.6909379959106445
/home/sgould/Desktop/projects/Crosswords-BERT/xd/usa18_06_2016.xd, 0.6999999999999997, 1.0, 4.7837488651275635
/home/sgould/Desktop/projects/Crosswords-BERT/xd/usa18_06_2016.xd, 0.6499999999999997, 1.0, 6.3522422313690186
/home/sgould/Desktop/projects/Crosswords-BERT/xd/usa18_06_2016.xd, 0.5999999999999996, 1.0, 7.7817981243133545
/home/sgould/Desktop/projects/Crosswords-BERT/xd/usa18_06_2016.xd, 0.5499999999999996, 1.0, 9.625499248504639
/home/sgould/Desktop/projects/Crosswords-BERT/xd/usa18_06_2016.xd, 0.4999999999999996, 1.0, 11.853463649749756
/home/sgould/Desktop/projects/Crosswords-BERT/xd/usa18_06_2016.xd, 0.4499999999999996, 1.0, 14.596972703933716
/home/sgould/Desktop/projects/Crosswords-BERT/xd/usa18_06_2016.xd, 0.39999999999999963, 1.0, 17.7462100982666
/home/sgould/Desktop/projects/Crosswords-BERT/xd/usa18_06_2016.xd, 0.34999999999999964, 1.0, 20.404751300811768
/home/sgould/Desktop/projects/Crosswords-BERT/xd/usa18_06_2016.xd, 0.29999999999999966, 1.0, 23.966360092163086
/home/sgould/Desktop/projects/Crosswords-BERT/xd/usa18_06_2016.xd, 0.24999999999999967, 1.0, 30.257081031799316
/home/sgould/Desktop/projects/Crosswords-BERT/xd/usa18_06_2016.xd, 0.19999999999999968, 1.0, 38.06177592277527
/home/sgould/Desktop/projects/Crosswords-BERT/xd/usa18_06_2016.xd, 0.1499999999999997, 1.0, 58.591527700424194
/home/sgould/Desktop/projects/Crosswords-BERT/xd/usa18_06_2016.xd, 0.09999999999999969, 1.0, 107.8446991443634
/home/sgould/Desktop/projects/Crosswords-BERT/xd/usa06_10_2018.xd, 1, 0.9288888888888889, 0.4037463665008545
/home/sgould/Desktop/projects/Crosswords-BERT/xd/usa06_10_2018.xd, 0.95, 0.9466666666666667, 0.4683089256286621
/home/sgould/Desktop/projects/Crosswords-BERT/xd/usa06_10_2018.xd, 0.8999999999999999, 0.9466666666666667, 0.4747135639190674
/home/sgould/Desktop/projects/Crosswords-BERT/xd/usa06_10_2018.xd, 0.8499999999999999, 1.0, 0.5701942443847656
